unitdid,opeid,Graduation_Rate,GR_Group_Low,GR_Group_LowToMedium,GR_Group_MediumToHigh,GR_Group_High,School_CDR,National_Average_CDR,Median_Total_Borrowing,Median_Monthly_Payment,Institution_Group
153621,00187100,25.2,0,37.3,56.7,100,15.8,13.4,16904,194.53,1
153630,00459800,21.8,0,17.7,32.2,100,16.6,13.4,6250,71.93,2
153658,00189200,70.8,0,37.3,56.7,100,2.9,13.4,20500,235.91,1
153737,00407600,22,0,17.7,32.2,100,15,13.4,8767,100.89,2
153746,01300600,80,0,62.5,77.6,100,1.2,13.4,9621,110.72,5
153764,02274100,64.4,0,62.5,77.6,100,6.4,13.4,9500,109.33,5
153773,00765900,82.5,0,62.5,77.6,100,17.5,13.4,9500,109.33,5
153782,00842400,68.4,0,62.5,77.6,100,6,13.4,12000,138.1,5
153825,00187300,58.8,0,37.3,56.7,100,5.2,13.4,22125,254.62,1
153834,00187400,69.3,0,37.3,56.7,100,2.8,13.4,24000,276.19,1
153861,01111300,50,0,37.3,56.7,100,5.3,13.4,21330,245.47,1
153922,00187500,23.9,0,17.7,32.2,100,21.8,13.4,8000,92.06,2
153977,00627300,50,0,17.7,32.2,100,5.3,13.4,13251,152.49,2
154004,00187900,57.3,0,37.3,56.7,100,5.9,13.4,20500,235.91,1
154013,00188000,60.2,0,37.3,56.7,100,2.5,13.4,23125,266.12,1
154022,00188100,20.6,0,37.3,56.7,100,19.8,13.4,5755,66.23,1
154059,00187700,41.5,0,17.7,32.2,100,13.6,13.4,7170,82.51,2
154095,00189000,66.7,0,37.3,56.7,100,4.2,13.4,22125,254.62,1
154101,00188300,65.5,0,37.3,56.7,100,2.2,13.4,20187,232.31,1
154110,00458700,32.9,0,17.7,32.2,100,11.6,13.4,9000,103.57,2
154129,00460000,59.5,0,17.7,32.2,100,9.6,13.4,7000,80.56,2
154156,00185500,-3,0,0,0,0,1.5,13.4,7500,86.31,4
154165,02306900,95.5,0,62.5,77.6,100,5.4,13.4,11145,128.26,5
154174,01230000,93.3,0,37.3,56.7,100,3.5,13.4,8980,103.34,1
154208,02160900,89,0,62.5,77.6,100,5.3,13.4,10180,117.15,5
154235,00188900,61.8,0,37.3,56.7,100,3.9,13.4,22500,258.93,1
154262,00729100,100,0,17.7,32.2,100,1.1,13.4,16000,184.13,2
154332,02134500,59,0,62.5,77.6,100,5.6,13.4,8183,94.17,5
154341,00959300,73.3,0,62.5,77.6,100,6.1,13.4,11032,126.96,5
154350,00188700,68.8,0,37.3,56.7,100,4.2,13.4,21700,249.72,1
154378,00184800,29.6,0,17.7,32.2,100,21.6,13.4,6923,79.67,2
154396,00185700,45.3,0,17.7,32.2,100,11.5,13.4,9500,109.33,2
154448,00771700,78.9,0,62.5,77.6,100,11,13.4,7550,86.89,5
154457,03441300,92.3,0,62.5,77.6,100,4.1,13.4,7862,90.48,5
154466,00761100,55.3,0,62.5,77.6,100,10.4,13.4,4482,51.58,5
154493,00189300,45.2,0,37.3,56.7,100,9.7,13.4,18162,209.01,1
154518,00189500,45.3,0,37.3,56.7,100,6.5,13.4,12338,141.99,1
154527,00189600,63.1,0,37.3,56.7,100,3.7,13.4,23000,264.68,1
154536,00189700,-3,0,0,0,0,3.3,13.4,5000,57.54,4
154545,00794100,60,0,62.5,77.6,100,13.8,13.4,9396,108.13,5
154572,00731600,21.6,0,17.7,32.2,100,18.7,13.4,7360,84.7,2
154590,00190000,29.9,0,37.3,56.7,100,14.1,13.4,16781,193.12,1
154642,00190100,27.9,0,24.1,50.1,100,16.8,13.4,4500,51.79,3
154688,00190300,54.8,0,37.3,56.7,100,6.6,13.4,21000,241.67,1
154697,00460800,30.5,0,17.7,32.2,100,12.7,13.4,8000,92.06,2
154712,01025600,55.8,0,37.3,56.7,100,4.1,13.4,20000,230.16,1
154721,00190400,41.9,0,37.3,56.7,100,16.8,13.4,15870,182.63,1
154749,00190500,52.1,0,37.3,56.7,100,9.4,13.4,16125,185.57,1
154767,00675501,18.8,0,17.7,32.2,100,23.1,13.4,12694,146.08,2
154776,00675500,36.5,0,17.7,32.2,100,23.1,13.4,12694,146.08,2
154794,03066200,36.4,0,17.7,32.2,100,30.4,13.4,14983,172.42,2
154800,00190600,23.8,0,17.7,32.2,100,14.2,13.4,5718,65.8,2
154837,00190700,-2,0,0,0,0,0,13.4,,,4
154855,00190800,41.3,0,37.3,56.7,100,7.8,13.4,13500,155.36,1
154907,00190900,19.7,0,17.7,32.2,100,12.5,13.4,5500,63.29,2
154925,00191000,33.4,0,24.1,50.1,100,22.3,13.4,5500,63.29,3
154934,00191100,51.2,0,17.7,32.2,100,7.5,13.4,6515,74.97,2
154943,03450302,89.6,0,62.5,77.6,100,6.6,13.4,9665,111.23,5
154952,00190200,29.2,0,17.7,32.2,100,18.6,13.4,5250,60.42,2
154970,00833200,58.7,0,62.5,77.6,100,23.2,13.4,9500,109.33,5
154998,00191300,35.5,0,24.1,50.1,100,20.2,13.4,4350,50.06,3
155007,00191400,25.4,0,17.7,32.2,100,13.7,13.4,6891,79.3,2
155025,00192700,42.7,0,37.3,56.7,100,7.5,13.4,14795,170.26,1
155052,00526400,66.7,0,24.1,50.1,100,12.8,13.4,10000,115.08,3
155061,00191500,40.2,0,37.3,56.7,100,7.3,13.4,13228,152.23,1
155070,00191700,40.9,0,37.3,56.7,100,12,13.4,11990,137.98,1
155089,00191800,26.8,0,37.3,56.7,100,11.2,13.4,19250,221.53,1
155098,00191600,33.3,0,17.7,32.2,100,12.3,13.4,5500,63.29,2
155104,00191900,38.5,0,17.7,32.2,100,12.3,13.4,4500,51.79,2
155140,01043800,35.3,0,17.7,32.2,100,0,13.4,,,2
155159,02257700,25,0,62.5,77.6,100,8.1,13.4,9833,113.16,5
155177,00192000,50,0,17.7,32.2,100,6.6,13.4,12000,138.1,2
155186,00192100,24.5,0,17.7,32.2,100,9.3,13.4,7500,86.31,2
155195,00192300,29.9,0,17.7,32.2,100,7.1,13.4,6062,69.76,2
155201,00192400,20.8,0,24.1,50.1,100,22.8,13.4,2237,25.74,3
155210,00824400,17.1,0,24.1,50.1,100,18.3,13.4,5717,65.79,3
155283,02361600,-2,0,24.1,50.1,100,20.7,13.4,9493,109.25,3
155292,00192500,23.4,0,24.1,50.1,100,12.3,13.4,8000,92.06,3
155317,00194800,60.7,0,37.3,56.7,100,4.3,13.4,18625,214.34,1
155335,00193900,26.5,0,37.3,56.7,100,8.4,13.4,17000,195.64,1
155353,02134800,44.8,0,62.5,77.6,100,40,13.4,7875,90.63,5
155399,00192800,56,0,37.3,56.7,100,4.5,13.4,19625,225.85,1
155414,00192900,42.2,0,37.3,56.7,100,11.4,13.4,14934,171.86,1
155423,00194901,79.3,0,62.5,77.6,100,10.2,13.4,16108,185.37,5
155441,02340700,94.1,0,62.5,77.6,100,4.7,13.4,9500,109.33,5
155450,00193000,14.4,0,17.7,32.2,100,16.8,13.4,3500,40.28,2
155487,00550000,46.1,0,24.1,50.1,100,6.2,13.4,8250,94.94,3
155496,00193100,38.5,0,37.3,56.7,100,6.8,13.4,11000,126.59,1
155511,00193300,45.8,0,37.3,56.7,100,9.5,13.4,17500,201.39,1
155520,00703200,43.5,0,37.3,56.7,100,5.4,13.4,16273,187.27,1
155566,00193600,28.6,0,24.1,50.1,100,13.7,13.4,5500,63.29,3
155593,00526500,81,0,24.1,50.1,100,13.6,13.4,9500,109.33,3
155618,00526700,-2,0,24.1,50.1,100,17.4,13.4,7500,86.31,3
155627,00193700,46.9,0,37.3,56.7,100,10.4,13.4,17924,206.27,1
155636,00193702,-2,0,37.3,56.7,100,10.4,13.4,17924,206.27,1
155681,00192600,48.6,0,37.3,56.7,100,9.1,13.4,13750,158.24,1
155715,00193800,37.3,0,24.1,50.1,100,12,13.4,4750,54.66,3
155812,00194300,42.2,0,37.3,56.7,100,6.7,13.4,18000,207.14,1
155830,00549900,64.8,0,24.1,50.1,100,18.1,13.4,4616,53.12,3
155858,00822800,46.5,0,17.7,32.2,100,18.3,13.4,4788,55.1,2
155867,03529300,65.8,0,62.5,77.6,100,10.5,13.4,9500,109.33,5
155900,00194000,57.4,0,37.3,56.7,100,8.6,13.4,19300,222.11,1
155937,00194500,47.6,0,37.3,56.7,100,13.9,13.4,21000,241.67,1
155973,00194600,52.5,0,37.3,56.7,100,8.9,13.4,16666,191.79,1
156082,00194900,36.6,0,37.3,56.7,100,10.2,13.4,16108,185.37,1
156107,00549813,59.6,0,24.1,50.1,100,20,13.4,5500,63.29,3
156125,00195000,43.4,0,37.3,56.7,100,6,13.4,15500,178.37,1
156134,01050300,51.9,0,62.5,77.6,100,18.6,13.4,13834,159.2,5
156189,00195100,44.7,0,37.3,56.7,100,8.9,13.4,4500,51.79,1
156213,00195200,70.7,0,37.3,56.7,100,6.1,13.4,20125,231.6,1
156222,00195300,-3,0,0,0,0,3.7,13.4,,,4
156231,00199000,22.7,0,24.1,50.1,100,28.1,13.4,6500,74.8,3
156277,02518900,39.1,0,62.5,77.6,100,0,13.4,3000,34.52,5
156286,00195400,66.4,0,37.3,56.7,100,5.6,13.4,20000,230.16,1
156295,00195500,61.9,0,37.3,56.7,100,4.6,13.4,6500,74.8,1
156310,02337200,43,0,62.5,77.6,100,13.7,13.4,9500,109.33,5
156338,00527100,28.3,0,24.1,50.1,100,23.2,13.4,7000,80.56,3
156356,00195800,32.1,0,37.3,56.7,100,13.9,13.4,11000,126.59,1
156365,00195900,42,0,37.3,56.7,100,9.6,13.4,12750,146.73,1
156392,00524400,19.6,0,24.1,50.1,100,21.2,13.4,9500,109.33,3
156408,00196100,82,0,37.3,56.7,100,0.6,13.4,21000,241.67,1
156417,02535600,40,0,37.3,56.7,100,0,13.4,,,1
156426,02340800,92.6,0,62.5,77.6,100,0,13.4,8191,94.26,5
156444,01172500,39,0,62.5,77.6,100,11.1,13.4,2038,23.45,5
156471,03083700,-2,0,24.1,50.1,100,16.5,13.4,18158,208.96,3
156541,00196200,43.4,0,37.3,56.7,100,11.4,13.4,12000,138.1,1
156620,00196300,37.6,0,37.3,56.7,100,12.3,13.4,14750,169.74,1
156648,00199100,27.4,0,24.1,50.1,100,20.9,13.4,7461,85.86,3
156675,03516500,66.7,0,62.5,77.6,100,35.7,13.4,5333,61.37,5
156727,03007000,-3,0,0,0,0,3,13.4,,,4
156745,00196400,59.1,0,37.3,56.7,100,4.2,13.4,18029,207.48,1
156754,02551100,48.5,0,62.5,77.6,100,10.8,13.4,13884,159.78,5
156790,00696200,28.3,0,24.1,50.1,100,23.7,13.4,6316,72.68,3
156842,02351700,100,0,62.5,77.6,100,52.3,13.4,8000,92.06,5
156851,00199300,24.6,0,24.1,50.1,100,19.4,13.4,5500,63.29,3
156860,00199400,17.5,0,24.1,50.1,100,22,13.4,5165,59.44,3
156903,00842500,87.5,0,17.7,32.2,100,46.2,13.4,4947,56.93,2
156921,00696100,13.5,0,24.1,50.1,100,21.2,13.4,7934,91.3,3
156949,02275003,77.8,0,62.5,77.6,100,8.8,13.4,7917,91.11,5
156967,01042400,85.2,0,62.5,77.6,100,17.9,13.4,9500,109.33,5
157021,01048907,39.1,0,17.7,32.2,100,14.1,13.4,19000,218.65,2
157030,03002100,33.3,0,37.3,56.7,100,7.6,13.4,4800,55.24,1
157058,00196800,21.4,0,37.3,56.7,100,20.7,13.4,16212,186.57,1
157076,00196900,44.5,0,37.3,56.7,100,18.3,13.4,12500,143.85,1
157085,00198900,59.2,0,37.3,56.7,100,4.3,13.4,15712,180.81,1
157100,00196500,44.2,0,37.3,56.7,100,13.5,13.4,14750,169.74,1
157207,00197100,-3,0,0,0,0,0,13.4,,,4
157216,00197200,25.4,0,37.3,56.7,100,14.3,13.4,11882,136.74,1
157270,01208800,59.3,0,17.7,32.2,100,25.2,13.4,14495,166.81,2
157289,00199900,50.8,0,37.3,56.7,100,7.7,13.4,14000,161.11,1
157298,00197400,-3,0,0,0,0,5.2,13.4,,,4
157304,00901000,37.5,0,24.1,50.1,100,15,13.4,5351,61.58,3
157331,00696000,32.4,0,24.1,50.1,100,32.3,13.4,8136,93.63,3
157359,02576200,16.8,0,37.3,56.7,100,10.6,13.4,10283,118.34,1
157377,00197500,41.4,0,37.3,56.7,100,10.6,13.4,15750,181.25,1
157386,00197600,40.4,0,37.3,56.7,100,12.4,13.4,15470,178.03,1
157395,03103500,94.7,0,62.5,77.6,100,37.5,13.4,4577,52.67,5
157401,00197700,52.4,0,37.3,56.7,100,8,13.4,15250,175.5,1
157438,00527304,35.2,0,24.1,50.1,100,27.7,13.4,8586,98.81,3
157447,00927500,37,0,37.3,56.7,100,10.9,13.4,17105,196.84,1
157456,03029200,92,0,62.5,77.6,100,,13.4,,,5
157465,00931300,33.3,0,17.7,32.2,100,29.5,13.4,9500,109.33,2
157483,00197900,39.2,0,24.1,50.1,100,16.7,13.4,6250,71.93,3
157508,02323700,77.3,0,62.5,77.6,100,0,13.4,,,5
157535,00198000,25.8,0,37.3,56.7,100,14.1,13.4,6500,74.8,1
157553,00199600,13.9,0,24.1,50.1,100,23.2,13.4,6500,74.8,3
157599,04051319,42.5,0,17.7,32.2,100,26.3,13.4,12668,145.78,2
157614,01296800,38,0,62.5,77.6,100,18.5,13.4,9500,109.33,5
157632,00198300,22.9,0,17.7,32.2,100,13.6,13.4,12275,141.26,2
157650,01291700,35.2,0,62.5,77.6,100,12.2,13.4,10628,122.31,5
157669,01291600,40.3,0,62.5,77.6,100,28.5,13.4,9757,112.28,5
157678,01291500,46.3,0,62.5,77.6,100,12.8,13.4,12000,138.1,5
157696,04051316,29.3,0,17.7,32.2,100,26.3,13.4,12668,145.78,2
157711,00199700,23.7,0,24.1,50.1,100,28.4,13.4,8279,95.28,3
157739,00199800,31.6,0,24.1,50.1,100,27,13.4,4500,51.79,3
157757,00196000,42.1,0,37.3,56.7,100,6.9,13.4,23500,270.44,1
157766,00461800,49.8,0,24.1,50.1,100,27.2,13.4,11917,137.14,3
157793,00461900,52.1,0,17.7,32.2,100,25.4,13.4,12500,143.85,2
157809,00200100,51.6,0,37.3,56.7,100,7.7,13.4,18500,212.9,1
157818,00198700,69.6,0,37.3,56.7,100,1.8,13.4,24000,276.19,1
157827,02251500,41.9,0,62.5,77.6,100,28.7,13.4,4750,54.66,5
157863,00198800,32.2,0,37.3,56.7,100,10.3,13.4,15250,175.5,1
157951,00200200,49.7,0,37.3,56.7,100,12.1,13.4,16902,194.51,1
158088,00548803,67.2,0,24.1,50.1,100,0,13.4,,,3
158158,02601000,67.4,0,62.5,77.6,100,23.2,13.4,6651,76.54,5
158246,00462100,95.3,0,62.5,77.6,100,5.1,13.4,9500,109.33,5
158325,02335701,-2,0,62.5,77.6,100,4.4,13.4,16875,194.2,5
158334,02335702,-2,0,62.5,77.6,100,4.4,13.4,16875,194.2,5
158343,02197500,-2,0,17.7,32.2,100,27.5,13.4,10271,118.2,2
158352,00548800,37.9,0,24.1,50.1,100,0,13.4,,,3
158431,02055400,14.4,0,24.1,50.1,100,24.6,13.4,9000,103.57,3
158440,02234000,-2,0,24.1,50.1,100,0,13.4,3671,42.25,3
158477,00200300,58.2,0,37.3,56.7,100,6.4,13.4,18325,210.88,1
158538,01109700,60,0,62.5,77.6,100,0,13.4,,,5
158617,03010400,79.8,0,62.5,77.6,100,16.3,13.4,3778,43.48,5
158644,01163100,77.8,0,62.5,77.6,100,41.9,13.4,5499,63.28,5
158662,00462500,2.6,0,24.1,50.1,100,18.9,13.4,8250,94.94,3
158723,02055500,58.5,0,17.7,32.2,100,25.4,13.4,9500,109.33,2
158769,00548809,98.3,0,24.1,50.1,100,0,13.4,,,3
158778,00989800,39.4,0,62.5,77.6,100,0,13.4,,,5
158787,02619200,66.7,0,62.5,77.6,100,50,13.4,3309,38.08,5
158802,00200400,24.5,0,37.3,56.7,100,10.9,13.4,19000,218.65,1
158884,02166100,6.7,0,24.1,50.1,100,13.6,13.4,3260,37.52,3
159009,00200600,26.7,0,37.3,56.7,100,22.7,13.4,26690,307.15,1
159027,02582200,71.4,0,62.5,77.6,100,8.8,13.4,9500,109.33,5
159197,02166200,-2,0,17.7,32.2,100,21.1,13.4,12836,147.72,2
159319,01184100,72.2,0,62.5,77.6,100,0,13.4,,,5
159328,02265600,61,0,62.5,77.6,100,0,13.4,,,5
159373,00201400,-2,0,37.3,56.7,100,0.8,13.4,15695,180.62,1
159382,00201100,12.1,0,37.3,56.7,100,17.1,13.4,10000,115.08,1
159391,00201000,59.9,0,37.3,56.7,100,4.9,13.4,15000,172.62,1
159407,00201200,6.8,0,17.7,32.2,100,18.1,13.4,6305,72.56,2
159416,00201300,28.4,0,37.3,56.7,100,11.6,13.4,13298,153.03,1
159443,00548818,52.4,0,24.1,50.1,100,0,13.4,,,3
159513,02258400,80,0,62.5,77.6,100,18.4,13.4,9833,113.16,5
159522,02117800,82.1,0,62.5,77.6,100,13.6,13.4,7916,91.1,5
159531,02536400,69.2,0,62.5,77.6,100,24.1,13.4,5500,63.29,5
159568,00200700,31.1,0,37.3,56.7,100,7.6,13.4,12000,138.1,1
159601,02601100,72.7,0,62.5,77.6,100,37.5,13.4,3000,34.52,5
159647,00200800,49.3,0,37.3,56.7,100,7.9,13.4,14146,162.79,1
159656,00201600,-2,0,37.3,56.7,100,4.2,13.4,19232,221.32,1
159717,00201700,37,0,37.3,56.7,100,17.5,13.4,13625,156.8,1
159939,00201500,38.1,0,37.3,56.7,100,9.6,13.4,11750,135.22,1
159966,00200500,38.5,0,37.3,56.7,100,9.7,13.4,12500,143.85,1
159993,00202000,33,0,37.3,56.7,100,13,13.4,12522,144.1,1
160010,00548827,57.6,0,24.1,50.1,100,0,13.4,,,3
160029,00202200,-2,0,0,0,0,0,13.4,,,4
160038,00202100,36.5,0,37.3,56.7,100,14,13.4,14829,170.65,1
160065,00202300,-2,0,37.3,56.7,100,5.8,13.4,17603,202.58,1
160074,03106200,22.9,0,17.7,32.2,100,6.1,13.4,15955,183.61,2
160117,01287900,85.7,0,62.5,77.6,100,12.5,13.4,4150,47.76,5
160126,01288000,66.7,0,62.5,77.6,100,12.5,13.4,2000,23.02,5
160135,01282300,71.9,0,62.5,77.6,100,0,13.4,4000,46.03,5
160199,02327800,72.7,0,62.5,77.6,100,0,13.4,,,5
160320,02600900,75.8,0,62.5,77.6,100,17.3,13.4,9462,108.89,5
160409,00202700,71.4,0,37.3,56.7,100,0,13.4,,,1
160445,02554800,70.1,0,62.5,77.6,100,18.5,13.4,9750,112.2,5
160472,02518300,58.6,0,62.5,77.6,100,26.6,13.4,3500,40.28,5
160481,00576100,12.2,0,24.1,50.1,100,,13.4,,,3
160524,00777707,49.6,0,24.1,50.1,100,13.1,13.4,9487,109.18,3
160579,00546700,31.4,0,24.1,50.1,100,25.1,13.4,4653,53.55,3
160597,02269300,75,0,62.5,77.6,100,0,13.4,,,5
160612,00202400,33.2,0,37.3,56.7,100,10.6,13.4,12500,143.85,1
160621,00202500,19.2,0,37.3,56.7,100,12,13.4,23125,266.12,1
160630,00202600,-4,0,37.3,56.7,100,17,13.4,15921,183.22,1
160649,00768600,12.9,0,17.7,32.2,100,25.2,13.4,6806,78.32,2
160658,00203100,41.4,0,37.3,56.7,100,12.3,13.4,12166,140.01,1
160667,00548837,46,0,24.1,50.1,100,0,13.4,,,3
160755,00202900,-2,0,37.3,56.7,100,5,13.4,19758,227.38,1
160904,00203200,54.9,0,37.3,56.7,100,10.9,13.4,22243,255.97,1
160913,00548843,46.7,0,24.1,50.1,100,0,13.4,,,3
160940,00458615,17.8,0,17.7,32.2,100,25.9,13.4,15834,182.22,2
160959,01138500,71.3,0,37.3,56.7,100,5.4,13.4,17361,199.79,1
160968,00203500,-2,0,0,0,0,0,13.4,,,4
160977,00203600,92.2,0,37.3,56.7,100,1.6,13.4,21846,251.4,1
160995,00520400,-2,0,17.7,32.2,100,22.5,13.4,9153,105.33,2
161004,00203800,91.8,0,37.3,56.7,100,2,13.4,18333,210.98,1
161022,00630501,-2,0,17.7,32.2,100,1.7,13.4,18037,207.57,2
161077,00527600,23.8,0,17.7,32.2,100,15.3,13.4,7506,86.38,2
161086,00203900,91.2,0,37.3,56.7,100,1.5,13.4,18000,207.14,1
161138,00527700,26,0,17.7,32.2,100,13.1,13.4,5500,63.29,2
161165,00204300,37.5,0,37.3,56.7,100,11.6,13.4,16380,188.5,1
161192,00982600,40.4,0,17.7,32.2,100,18.1,13.4,7000,80.56,2
161208,02361300,100,0,24.1,50.1,100,0,13.4,9500,109.33,3
161217,00676000,16,0,37.3,56.7,100,18.2,13.4,10084,116.05,1
161226,00204000,59.4,0,37.3,56.7,100,6.3,13.4,17942,206.48,1
161235,00204100,33.3,0,37.3,56.7,100,13.3,13.4,11911,137.07,1
161244,00205500,37.7,0,37.3,56.7,100,15.4,13.4,14972,172.3,1
161253,00205300,60.4,0,37.3,56.7,100,7,13.4,18965,218.25,1
161299,00204400,69,0,37.3,56.7,100,3.1,13.4,24000,276.19,1
161341,00203300,29.8,0,37.3,56.7,100,11.7,13.4,9775,112.49,1
161457,00205000,56.8,0,37.3,56.7,100,3.3,13.4,23831,274.25,1
161484,00576000,42.5,0,17.7,32.2,100,23.7,13.4,8612,99.11,2
161493,00945900,50.7,0,62.5,77.6,100,14.8,13.4,12419,142.92,5
161509,01167300,41.8,0,37.3,56.7,100,8.9,13.4,25000,287.7,1
161518,00205100,54.5,0,37.3,56.7,100,2.7,13.4,20150,231.89,1
161527,02104400,89.2,0,62.5,77.6,100,16.3,13.4,6861,78.96,5
161545,00552500,18.5,0,17.7,32.2,100,16.8,13.4,7137,82.13,2
161554,00205400,32.9,0,37.3,56.7,100,8.7,13.4,17000,195.64,1
161563,00205200,44.8,0,37.3,56.7,100,9,13.4,17187,197.79,1
161572,00685800,47.3,0,37.3,56.7,100,6.9,13.4,22253,256.09,1
161581,00923100,55.2,0,24.1,50.1,100,12.7,13.4,4470,51.44,3
161615,03064900,81.8,0,62.5,77.6,100,22.2,13.4,6003,69.08,5
161651,03097200,66.7,0,62.5,77.6,100,8.3,13.4,4125,47.47,5
161688,00205700,20.5,0,17.7,32.2,100,16.7,13.4,9500,109.33,2
161767,00205800,12.4,0,17.7,32.2,100,16.4,13.4,7911,91.04,2
161776,01041000,-2,0,24.1,50.1,100,22.2,13.4,9274,106.73,3
161800,00826300,50,0,62.5,77.6,100,11.8,13.4,7500,86.31,5
161855,02494700,75.9,0,62.5,77.6,100,14.4,13.4,5800,66.75,5
161864,00206100,3.2,0,17.7,32.2,100,0,13.4,2228,25.64,2
161873,00210200,-2,0,37.3,56.7,100,7.2,13.4,16750,192.76,1
162007,00206200,40.6,0,37.3,56.7,100,11,13.4,17125,197.08,1
162061,00143600,36.9,0,37.3,56.7,100,7.3,13.4,19750,227.28,1
162104,00830800,8.2,0,17.7,32.2,100,14.7,13.4,5500,63.29,2
162122,00206400,11.5,0,17.7,32.2,100,13.7,13.4,5450,62.72,2
162168,00465000,12.2,0,17.7,32.2,100,0,13.4,,,2
162210,00206700,27.3,0,37.3,56.7,100,10.2,13.4,22250,256.05,1
162283,00206800,14.7,0,37.3,56.7,100,13.2,13.4,11969,137.74,1
162335,00744700,76.2,0,62.5,77.6,100,16.6,13.4,9833,113.16,5
162371,02545400,65.1,0,62.5,77.6,100,31.1,13.4,7769,89.41,5
162557,00207100,18.3,0,17.7,32.2,100,12.8,13.4,5250,60.42,2
162584,00207200,45.5,0,37.3,56.7,100,7.8,13.4,15026,172.92,1
162609,01001400,17.4,0,17.7,32.2,100,30.5,13.4,7861,90.46,2
162654,00207300,70,0,37.3,56.7,100,2.9,13.4,21250,244.55,1
162681,00458612,49.8,0,17.7,32.2,100,25.9,13.4,15834,182.22,2
162690,00207400,24.4,0,17.7,32.2,100,13.4,13.4,5500,63.29,2
162706,00207500,18.9,0,17.7,32.2,100,15,13.4,5250,60.42,2
162760,00207600,68.2,0,37.3,56.7,100,7.2,13.4,22000,253.18,1
162779,00817500,13.7,0,17.7,32.2,100,9.1,13.4,6500,74.8,2
162830,02269700,36.4,0,62.5,77.6,100,12.5,13.4,4707,54.17,5
162928,00207700,91.1,0,37.3,56.7,100,1.4,13.4,19000,218.65,1
162982,02573800,36.4,0,62.5,77.6,100,14,13.4,20000,230.16,5
163028,00793600,-2,0,24.1,50.1,100,28.2,13.4,14750,169.74,3
163046,00207800,82.6,0,37.3,56.7,100,1.4,13.4,24000,276.19,1
163107,02495100,78.3,0,62.5,77.6,100,28.5,13.4,8000,92.06,5
163204,01164400,10.3,0,37.3,56.7,100,5.8,13.4,13250,152.48,1
163259,00210400,-2,0,37.3,56.7,100,1.7,13.4,12000,138.1,1
163268,00210500,57.4,0,37.3,56.7,100,6.2,13.4,16200,186.43,1
163286,00210300,81.8,0,37.3,56.7,100,3.5,13.4,18000,207.14,1
163295,00208000,71.1,0,37.3,56.7,100,4.8,13.4,25000,287.7,1
163338,00210600,31.2,0,37.3,56.7,100,16,13.4,17500,201.39,1
163347,01031900,58.3,0,62.5,77.6,100,15.4,13.4,8455,97.3,5
163408,02343800,51.5,0,62.5,77.6,100,14.6,13.4,8082,93.01,5
163426,00691100,15,0,17.7,32.2,100,11,13.4,5500,63.29,2
163453,00208300,28.1,0,37.3,56.7,100,16.6,13.4,21500,247.42,1
163462,00208600,76,0,37.3,56.7,100,3.8,13.4,21627,248.88,1
163532,00208700,52.6,0,37.3,56.7,100,0,13.4,,,1
163541,02333000,51.8,0,62.5,77.6,100,15.9,13.4,7500,86.31,5
163578,00206500,48.3,0,37.3,56.7,100,7.6,13.4,23322,268.39,1
163657,00208900,8.7,0,17.7,32.2,100,15.5,13.4,5500,63.29,2
163736,00749100,-2,0,24.1,50.1,100,32.1,13.4,9000,103.57,3
163754,02495000,63.3,0,62.5,77.6,100,25.6,13.4,7801,89.77,5
163815,02331000,73.3,0,62.5,77.6,100,15.2,13.4,6835,78.66,5
163842,00209600,-3,0,37.3,56.7,100,0,13.4,,,1
163851,00209100,66.8,0,37.3,56.7,100,3.9,13.4,17132,197.16,1
163912,00209500,78.9,0,37.3,56.7,100,3.6,13.4,23008,264.78,1
163921,02127900,26.8,0,37.3,56.7,100,17.7,13.4,20000,230.16,1
163976,00209200,69.1,0,37.3,56.7,100,0,13.4,29000,333.73,1
164058,02083600,-2,0,24.1,50.1,100,22.6,13.4,9500,109.33,3
164076,00209900,63.7,0,37.3,56.7,100,3,13.4,17500,201.39,1
164085,02578400,-3,0,0,0,0,1.4,13.4,,,4
164100,00734100,76.4,0,62.5,77.6,100,21.8,13.4,16500,189.88,5
164173,00210700,61.6,0,37.3,56.7,100,4.9,13.4,21476,247.15,1
164207,00146200,33.3,0,37.3,56.7,100,7.1,13.4,19000,218.65,1
164216,00210800,75.1,0,37.3,56.7,100,1,13.4,25000,287.7,1
164243,01006500,-2,0,0,0,0,0,13.4,,,4
164270,00210900,73.6,0,37.3,56.7,100,3.8,13.4,20100,231.31,1
164313,02073900,13.6,0,17.7,32.2,100,15.1,13.4,5000,57.54,2
164438,03965300,-2,0,17.7,32.2,100,0,13.4,4750,54.66,2
164447,00211400,36.3,0,37.3,56.7,100,7.1,13.4,20250,233.04,1
164465,00211500,96.3,0,37.3,56.7,100,1.3,13.4,10569,121.63,1
164474,00211600,-3,0,0,0,0,7.5,13.4,,,4
164492,00211700,48.7,0,37.3,56.7,100,7.2,13.4,20425,235.05,1
164535,02169900,87.8,0,62.5,77.6,100,17.6,13.4,9500,109.33,5
164562,00211800,67.4,0,37.3,56.7,100,4.3,13.4,23000,264.68,1
164580,00212100,90.4,0,37.3,56.7,100,0.9,13.4,23000,264.68,1
164599,02337400,82.1,0,62.5,77.6,100,3.2,13.4,9500,109.33,5
164614,03248300,0,0,37.3,56.7,100,6.5,13.4,13125,151.04,1
