ZIP,BAH,Terroritory,MHA
76799,1077,,TX415
76801,1104,,ZZ670
76802,1104,,ZZ670
76803,1104,,ZZ670
76804,1104,,ZZ670
76820,1038,,ZZ630
76821,1071,,ZZ650
76823,1104,,ZZ670
76824,1038,,ZZ630
76825,1038,,ZZ630
76827,1104,,ZZ670
76828,1071,,ZZ650
76831,1056,,ZZ640
76832,1038,,ZZ630
76834,1071,,ZZ650
76836,1038,,ZZ630
76837,1428,,ZZ870
76841,1005,,ZZ610
76842,1038,,ZZ630
76844,1071,,ZZ650
76845,1071,,ZZ650
76848,1005,,ZZ610
76849,1005,,ZZ610
76852,1038,,ZZ630
76853,1026,,TX286
76854,1005,,ZZ610
76855,1428,,ZZ870
76856,1038,,ZZ630
76857,1104,,ZZ670
76858,1038,,ZZ630
76859,1005,,ZZ610
76861,1071,,ZZ650
76862,1428,,ZZ870
76864,1071,,ZZ650
76865,1071,,ZZ650
76866,1428,,ZZ870
76869,1038,,ZZ630
76870,1071,,ZZ650
76871,1038,,ZZ630
76872,1038,,ZZ630
76873,1071,,ZZ650
76874,1005,,ZZ610
76875,1071,,ZZ650
76877,1038,,ZZ630
76878,1071,,ZZ650
76880,1071,,ZZ650
76882,1071,,ZZ650
76883,1038,,ZZ630
76884,1071,,ZZ650
76885,1056,,ZZ640
76886,1101,,TX284
76887,1038,,ZZ630
76888,1071,,ZZ650
76890,1104,,ZZ670
76901,1101,,TX284
76902,1101,,TX284
76903,1101,,TX284
76904,1101,,TX284
76905,1101,,TX284
76906,1101,,TX284
76908,1101,,TX284
76909,1101,,TX284
76930,1119,,ZZ680
76932,1038,,ZZ630
76933,990,,ZZ600
76934,1101,,TX284
76935,1101,,TX284
76936,1023,,ZZ620
76937,1428,,ZZ870
76939,1101,,TX284
76940,1101,,TX284
76941,1119,,ZZ680
76943,1056,,ZZ640
76945,990,,ZZ600
76949,990,,ZZ600
76950,1005,,ZZ610
76951,1137,,ZZ690
76953,990,,ZZ600
76955,1101,,TX284
76957,1101,,TX284
76958,1101,,TX284
77001,1623,,TX282
77002,1623,,TX282
77003,1623,,TX282
77004,1623,,TX282
77005,1623,,TX282
77006,1623,,TX282
77007,1623,,TX282
77008,1623,,TX282
77009,1623,,TX282
77010,1623,,TX282
77011,1623,,TX282
77012,1623,,TX282
77013,1623,,TX282
77014,1623,,TX282
77015,1623,,TX282
77016,1623,,TX282
77017,1623,,TX282
77018,1623,,TX282
77019,1623,,TX282
77020,1623,,TX282
77021,1623,,TX282
77022,1623,,TX282
77023,1623,,TX282
77024,1623,,TX282
77025,1623,,TX282
77026,1623,,TX282
77027,1623,,TX282
77028,1623,,TX282
77029,1623,,TX282
77030,1623,,TX282
77031,1623,,TX282
77032,1623,,TX282
77033,1623,,TX282
77034,1623,,TX282
77035,1623,,TX282
77036,1623,,TX282
77037,1623,,TX282
77038,1623,,TX282
77039,1623,,TX282
77040,1623,,TX282
77041,1623,,TX282
77042,1623,,TX282
77043,1623,,TX282
77044,1623,,TX282
77045,1623,,TX282
77046,1623,,TX282
77047,1623,,TX282
77048,1623,,TX282
77049,1623,,TX282
77050,1623,,TX282
77051,1623,,TX282
77052,1623,,TX282
77053,1623,,TX282
77054,1623,,TX282
77055,1623,,TX282
77056,1623,,TX282
77057,1623,,TX282
77058,1623,,TX282
77059,1623,,TX282
77060,1623,,TX282
77061,1623,,TX282
77062,1623,,TX282
77063,1623,,TX282
77064,1623,,TX282
77065,1623,,TX282
77066,1623,,TX282
77067,1623,,TX282
77068,1623,,TX282
77069,1623,,TX282
77070,1623,,TX282
77071,1623,,TX282
77072,1623,,TX282
77073,1623,,TX282
77074,1623,,TX282
77075,1623,,TX282
77076,1623,,TX282
77077,1623,,TX282
77078,1623,,TX282
77079,1623,,TX282
77080,1623,,TX282
77081,1623,,TX282
77082,1623,,TX282
77083,1623,,TX282
77084,1623,,TX282
77085,1623,,TX282
77086,1623,,TX282
77087,1623,,TX282
77088,1623,,TX282
77089,1623,,TX282
77090,1623,,TX282
77091,1623,,TX282
77092,1623,,TX282
77093,1623,,TX282
77094,1623,,TX282
77095,1623,,TX282
77096,1623,,TX282
77098,1623,,TX282
77099,1623,,TX282
77201,1623,,TX282
77202,1623,,TX282
77203,1623,,TX282
77204,1623,,TX282
77205,1623,,TX282
77206,1623,,TX282
77207,1623,,TX282
77208,1623,,TX282
77209,1623,,TX282
77210,1623,,TX282
77212,1623,,TX282
77213,1623,,TX282
77215,1623,,TX282
77216,1623,,TX282
77217,1623,,TX282
77218,1623,,TX282
77219,1623,,TX282
77220,1623,,TX282
77221,1623,,TX282
77222,1623,,TX282
77223,1623,,TX282
77224,1623,,TX282
77225,1623,,TX282
77226,1623,,TX282
77227,1623,,TX282
77228,1623,,TX282
77229,1623,,TX282
77230,1623,,TX282
77231,1623,,TX282
77233,1623,,TX282
77234,1623,,TX282
77235,1623,,TX282
77236,1623,,TX282
77237,1623,,TX282
77238,1623,,TX282
77240,1623,,TX282
77241,1623,,TX282
77242,1623,,TX282
77243,1623,,TX282
77244,1623,,TX282
77245,1623,,TX282
77248,1623,,TX282
77249,1623,,TX282
77251,1623,,TX282
77252,1623,,TX282
77253,1623,,TX282
77254,1623,,TX282
77255,1623,,TX282
77256,1623,,TX282
77257,1623,,TX282
77258,1623,,TX282
77259,1623,,TX282
77261,1623,,TX282
77262,1623,,TX282
77263,1623,,TX282
77265,1623,,TX282
77266,1623,,TX282
77267,1623,,TX282
77268,1623,,TX282
77269,1623,,TX282
77270,1623,,TX282
77271,1623,,TX282
77272,1623,,TX282
77273,1623,,TX282
77274,1623,,TX282
77275,1623,,TX282
77277,1623,,TX282
77279,1623,,TX282
77280,1623,,TX282
77282,1623,,TX282
77284,1623,,TX282
77287,1623,,TX282
77288,1623,,TX282
77289,1623,,TX282
77290,1623,,TX282
77291,1623,,TX282
77292,1623,,TX282
77293,1623,,TX282
77297,1623,,TX282
77299,1623,,TX282
77301,1623,,TX282
77302,1623,,TX282
77303,1623,,TX282
77304,1623,,TX282
77305,1623,,TX282
77306,1623,,TX282
77315,1623,,TX282
77316,1623,,TX282
77318,1623,,TX282
77320,1119,,ZZ680
77325,1623,,TX282
77326,1056,,ZZ640
77327,1398,,ZZ850
77328,1398,,ZZ850
77331,1398,,ZZ850
77332,1056,,ZZ640
77333,1623,,TX282
77334,1119,,ZZ680
77335,1056,,ZZ640
77336,1623,,TX282
77337,1623,,TX282
77338,1623,,TX282
77339,1623,,TX282
77340,1119,,ZZ680
77341,1119,,ZZ680
77342,1119,,ZZ680
77343,1119,,ZZ680
77344,1119,,ZZ680
77345,1623,,TX282
77346,1623,,TX282
77347,1623,,TX282
77348,1119,,ZZ680
77349,1119,,ZZ680
77350,1056,,ZZ640
77351,1056,,ZZ640
77353,1623,,TX282
77354,1623,,TX282
77355,1623,,TX282
77356,1623,,TX282
77357,1623,,TX282
77358,1119,,ZZ680
77359,1398,,ZZ850
77360,1056,,ZZ640
77362,1623,,TX282
77363,1023,,ZZ620
77364,1398,,ZZ850
77365,1623,,TX282
77367,1119,,ZZ680
77368,1398,,ZZ850
77369,1398,,ZZ850
77371,1398,,ZZ850
77372,1623,,TX282
77373,1623,,TX282
77374,1311,,TX273
77375,1623,,TX282
77376,1311,,TX273
77377,1623,,TX282
77378,1623,,TX282
77379,1623,,TX282
77380,1623,,TX282
77381,1623,,TX282
77382,1623,,TX282
77383,1623,,TX282
77384,1623,,TX282
77385,1623,,TX282
77386,1623,,TX282
77387,1623,,TX282
77388,1623,,TX282
77389,1623,,TX282
77391,1623,,TX282
77393,1623,,TX282
77396,1623,,TX282
77399,1056,,ZZ640
77401,1623,,TX282
77402,1623,,TX282
77404,1119,,ZZ680
77406,1623,,TX282
77407,1623,,TX282
77410,1623,,TX282
77411,1623,,TX282
77412,1104,,ZZ670
77413,1623,,TX282
77414,1119,,ZZ680
77415,1119,,ZZ680
77417,1623,,TX282
77418,1137,,ZZ690
77419,1119,,ZZ680
77420,1086,,ZZ660
77422,1623,,TX282
77423,1623,,TX282
77426,1218,,ZZ740
77428,1119,,ZZ680
77429,1623,,TX282
77430,1623,,TX282
77431,1623,,TX282
77432,1086,,ZZ660
77433,1623,,TX282
77434,1104,,ZZ670
77435,1086,,ZZ660
77436,1086,,ZZ660
77437,1086,,ZZ660
77440,1119,,ZZ680
77441,1623,,TX282
77442,1104,,ZZ670
77443,1086,,ZZ660
77444,1623,,TX282
77445,1623,,TX282
77446,1623,,TX282
77447,1623,,TX282
77448,1086,,ZZ660
77449,1623,,TX282
77450,1623,,TX282
77451,1623,,TX282
77452,1137,,ZZ690
77453,1086,,ZZ660
77454,1086,,ZZ660
77455,1086,,ZZ660
77456,1119,,ZZ680
77457,1119,,ZZ680
77458,1119,,ZZ680
77459,1623,,TX282
77460,1104,,ZZ670
77461,1623,,TX282
77463,1623,,TX282
77464,1623,,TX282
77465,1119,,ZZ680
77466,1623,,TX282
77467,1086,,ZZ660
77468,1119,,ZZ680
77469,1623,,TX282
77470,1104,,ZZ670
77471,1623,,TX282
77473,1137,,ZZ690
77474,1137,,ZZ690
77475,1104,,ZZ670
77476,1623,,TX282
77477,1623,,TX282
77478,1623,,TX282
77479,1623,,TX282
77480,1623,,TX282
77481,1623,,TX282
77482,1119,,ZZ680
77483,1119,,ZZ680
77484,1623,,TX282
77485,1623,,TX282
77486,1623,,TX282
77487,1623,,TX282
77488,1086,,ZZ660
77489,1623,,TX282
77491,1623,,TX282
77492,1623,,TX282
77493,1623,,TX282
77494,1623,,TX282
77496,1623,,TX282
77497,1623,,TX282
77498,1623,,TX282
77501,1623,,TX282
77502,1623,,TX282
77503,1623,,TX282
77504,1623,,TX282
77505,1623,,TX282
77506,1623,,TX282
77507,1623,,TX282
77508,1623,,TX282
77510,1623,,TX282
77511,1623,,TX282
77512,1623,,TX282
77514,1398,,ZZ850
77515,1623,,TX282
77516,1623,,TX282
77517,1623,,TX282
77518,1623,,TX282
77519,1311,,TX273
77520,1623,,TX282
77521,1623,,TX282
77522,1623,,TX282
77523,1398,,ZZ850
77530,1623,,TX282
77531,1623,,TX282
77532,1623,,TX282
77533,1398,,ZZ850
77534,1623,,TX282
77535,1398,,ZZ850
77536,1623,,TX282
77538,1398,,ZZ850
77539,1623,,TX282
77541,1623,,TX282
77542,1623,,TX282
77545,1623,,TX282
77546,1623,,TX282
77547,1623,,TX282
77549,1623,,TX282
77550,1623,,TX282
77551,1623,,TX282
77552,1623,,TX282
77553,1623,,TX282
77554,1623,,TX282
77555,1623,,TX282
77560,1398,,ZZ850
77561,1398,,ZZ850
77562,1623,,TX282
77563,1623,,TX282
77564,1398,,ZZ850
77565,1623,,TX282
77566,1623,,TX282
77568,1623,,TX282
77571,1623,,TX282
77572,1623,,TX282
77573,1623,,TX282
77574,1623,,TX282
77575,1398,,ZZ850
77577,1623,,TX282
77578,1623,,TX282
77580,1398,,ZZ850
77581,1623,,TX282
77582,1398,,ZZ850
77583,1623,,TX282
77584,1623,,TX282
77585,1311,,TX273
77586,1623,,TX282
77587,1623,,TX282
77588,1623,,TX282
77590,1623,,TX282
77591,1623,,TX282
77592,1623,,TX282
77597,1398,,ZZ850
77598,1623,,TX282
77611,1311,,TX273
77612,1311,,TX273
77613,1311,,TX273
77614,1311,,TX273
77615,1311,,TX273
77616,1311,,TX273
77617,1623,,TX282
77619,1311,,TX273
77622,1311,,TX273
77623,1623,,TX282
77624,1311,,TX273
77625,1311,,TX273
77626,1311,,TX273
77627,1311,,TX273
77629,1311,,TX273
77630,1311,,TX273
77631,1311,,TX273
77632,1311,,TX273
77639,1311,,TX273
77640,1311,,TX273
77641,1311,,TX273
77642,1311,,TX273
77643,1311,,TX273
77650,1623,,TX282
77651,1311,,TX273
77655,1311,,TX273
77656,1311,,TX273
77657,1311,,TX273
77659,1311,,TX273
77660,1311,,TX273
77661,1398,,ZZ850
77662,1311,,TX273
77663,1311,,TX273
77664,1311,,TX273
77665,1398,,ZZ850
77670,1311,,TX273
77701,1311,,TX273
77702,1311,,TX273
77703,1311,,TX273
77704,1311,,TX273
77705,1311,,TX273
77706,1311,,TX273
77707,1311,,TX273
77708,1311,,TX273
77709,1311,,TX273
77710,1311,,TX273
77713,1311,,TX273
77720,1311,,TX273
77725,1311,,TX273
77726,1311,,TX273
77801,1284,,TX274
77802,1284,,TX274
77803,1284,,TX274
77805,1284,,TX274
77806,1284,,TX274
77807,1284,,TX274
77808,1284,,TX274
77830,1023,,ZZ620
77831,1023,,ZZ620
77833,1218,,ZZ740
77834,1218,,ZZ740
77835,1218,,ZZ740
77836,1314,,ZZ800
77837,1314,,ZZ800
77838,1314,,ZZ800
77840,1284,,TX274
77841,1284,,TX274
77842,1284,,TX274
77843,1284,,TX274
77844,1284,,TX274
77845,1284,,TX274
77850,1005,,ZZ610
77852,1314,,ZZ800
77853,1056,,ZZ640
77855,1005,,ZZ610
77856,1314,,ZZ800
77857,1071,,ZZ650
77859,1314,,ZZ800
77861,1023,,ZZ620
77862,1284,,TX274
77863,1314,,ZZ800
77864,1056,,ZZ640
77865,1005,,ZZ610
77866,1284,,TX274
77867,1314,,ZZ800
77868,1023,,ZZ620
77870,1314,,ZZ800
77871,1005,,ZZ610
77872,1056,,ZZ640
77873,1623,,TX282
77875,1023,,ZZ620
77876,1023,,ZZ620
77878,1314,,ZZ800
77879,1314,,ZZ800
77880,1218,,ZZ740
77881,1284,,TX274
77882,1314,,ZZ800
77901,1104,,ZZ670
77902,1104,,ZZ670
77903,1104,,ZZ670
77904,1104,,ZZ670
77905,1104,,ZZ670
77950,1086,,ZZ660
77951,1104,,ZZ670
77954,990,,ZZ600
77957,1104,,ZZ670
77960,1104,,ZZ670
77961,1104,,ZZ670
77962,1104,,ZZ670
77963,1104,,ZZ670
77964,1023,,ZZ620
77967,990,,ZZ600
77968,1104,,ZZ670
77969,1104,,ZZ670
77970,1104,,ZZ670
77971,1104,,ZZ670
77973,1104,,ZZ670
77974,990,,ZZ600
77975,1023,,ZZ620
77976,1104,,ZZ670
77977,1104,,ZZ670
77978,1056,,ZZ640
77979,1056,,ZZ640
77982,1056,,ZZ640
77983,1056,,ZZ640
77984,1023,,ZZ620
77986,1023,,ZZ620
77987,1023,,ZZ620
77988,1104,,ZZ670
77989,990,,ZZ600
77990,1086,,ZZ660
77991,1104,,ZZ670
77993,1104,,ZZ670
77994,990,,ZZ600
77995,1023,,ZZ620
78001,1038,,ZZ630
78002,1398,,TX285
78003,1266,,ZZ770
78004,1398,,TX285
78005,1071,,ZZ650
78006,1398,,TX285
78007,1086,,ZZ660
78008,1398,,TX285
78009,1398,,TX285
78010,1251,,ZZ760
78011,1398,,TX285
78012,1398,,TX285
78013,1398,,TX285
78014,1038,,ZZ630
78015,1398,,TX285
78016,1398,,TX285
78017,1071,,ZZ650
78019,1038,,ZZ630
78021,1038,,ZZ630
78022,1086,,ZZ660
78023,1398,,TX285
78024,1251,,ZZ760
78025,1251,,ZZ760
78026,1398,,TX285
78027,1398,,TX285
78028,1251,,ZZ760
78029,1251,,ZZ760
78039,1398,,TX285
78040,1119,,ZZ680
78041,1119,,ZZ680
78042,1119,,ZZ680
78043,1119,,ZZ680
78044,1119,,ZZ680
78045,1119,,ZZ680
78046,1119,,ZZ680
78049,1119,,ZZ680
78050,1398,,TX285
78052,1398,,TX285
78054,1398,,TX285
78055,1266,,ZZ770
78056,1398,,TX285
78057,1071,,ZZ650
78058,1251,,ZZ760
78059,1398,,TX285
78060,1086,,ZZ660
78061,1071,,ZZ650
78062,1398,,TX285
78063,1266,,ZZ770
78064,1398,,TX285
78065,1398,,TX285
78066,1398,,TX285
78067,1365,,TX281
78069,1398,,TX285
78070,1398,,TX285
78071,1086,,ZZ660
78072,1086,,ZZ660
78073,1398,,TX285
78074,1398,,TX285
78075,1086,,ZZ660
78076,1365,,TX281
78101,1398,,TX285
78102,1071,,ZZ650
78104,1071,,ZZ650
78107,1104,,ZZ670
78108,1398,,TX285
78109,1398,,TX285
78111,1071,,ZZ650
78112,1398,,TX285
78113,1071,,ZZ650
78114,1398,,TX285
78115,1398,,TX285
78116,1071,,ZZ650
78117,1071,,ZZ650
78118,1071,,ZZ650
78119,1071,,ZZ650
78121,1398,,TX285
78122,1038,,ZZ630
78123,1398,,TX285
78124,1398,,TX285
78125,1071,,ZZ650
78130,1398,,TX285
78131,1398,,TX285
78132,1398,,TX285
78133,1398,,TX285
78135,1398,,TX285
78140,1038,,ZZ630
78141,990,,ZZ600
78142,1071,,ZZ650
78143,1398,,TX285
78144,1071,,ZZ650
78145,1071,,ZZ650
78146,1071,,ZZ650
78147,1398,,TX285
78148,1398,,TX285
78150,1398,,TX285
78151,1071,,ZZ650
78152,1398,,TX285
78154,1398,,TX285
78155,1398,,TX285
78156,1398,,TX285
78159,1038,,ZZ630
78160,1398,,TX285
78161,1398,,TX285
78162,1071,,ZZ650
78163,1398,,TX285
78164,990,,ZZ600
78201,1398,,TX285
78202,1398,,TX285
78203,1398,,TX285
78204,1398,,TX285
78205,1398,,TX285
78206,1398,,TX285
78207,1398,,TX285
78208,1398,,TX285
78209,1398,,TX285
78210,1398,,TX285
78211,1398,,TX285
78212,1398,,TX285
78213,1398,,TX285
78214,1398,,TX285
78215,1398,,TX285
78216,1398,,TX285
78217,1398,,TX285
78218,1398,,TX285
78219,1398,,TX285
78220,1398,,TX285
78221,1398,,TX285
78222,1398,,TX285
78223,1398,,TX285
78224,1398,,TX285
78225,1398,,TX285
78226,1398,,TX285
78227,1398,,TX285
78228,1398,,TX285
78229,1398,,TX285
78230,1398,,TX285
78231,1398,,TX285
78232,1398,,TX285
78233,1398,,TX285
78234,1398,,TX285
78235,1398,,TX285
78236,1398,,TX285
78237,1398,,TX285
78238,1398,,TX285
78239,1398,,TX285
78240,1398,,TX285
78241,1398,,TX285
78242,1398,,TX285
78243,1398,,TX285
78244,1398,,TX285
78245,1398,,TX285
78246,1398,,TX285
78247,1398,,TX285
78248,1398,,TX285
78249,1398,,TX285
78250,1398,,TX285
78251,1398,,TX285
78252,1398,,TX285
78253,1398,,TX285
78254,1398,,TX285
78255,1398,,TX285
78256,1398,,TX285
78257,1398,,TX285
78258,1398,,TX285
78259,1398,,TX285
78260,1398,,TX285
78261,1398,,TX285
78263,1398,,TX285
78264,1398,,TX285
78265,1398,,TX285
78266,1398,,TX285
78268,1398,,TX285
78269,1398,,TX285
78270,1398,,TX285
78278,1398,,TX285
78279,1398,,TX285
78280,1398,,TX285
78283,1398,,TX285
78284,1398,,TX285
78285,1398,,TX285
78288,1398,,TX285
78289,1398,,TX285
78291,1398,,TX285
78292,1398,,TX285
78293,1398,,TX285
78294,1398,,TX285
78295,1398,,TX285
78296,1398,,TX285
78297,1398,,TX285
78298,1398,,TX285
78299,1398,,TX285
78330,1275,,TX275
78332,1275,,TX275
78333,1275,,TX275
78335,1275,,TX275
78336,1275,,TX275
78338,1170,,ZZ710
78339,1275,,TX275
78340,1086,,ZZ660
78341,1023,,ZZ620
78342,1275,,TX275
78343,1275,,TX275
78344,1119,,ZZ680
78347,1275,,TX275
78349,1023,,ZZ620
78350,1086,,ZZ660
78351,1275,,TX275
78352,1275,,TX275
78353,1056,,ZZ640
78355,1056,,ZZ640
78357,1023,,ZZ620
78358,1170,,ZZ710
78359,1275,,TX275
78360,1005,,ZZ610
78361,1005,,ZZ610
78362,1275,,TX275
78363,1200,,TX276
78364,1200,,TX276
78368,1275,,TX275
78369,1119,,ZZ680
78370,1275,,TX275
78371,1119,,ZZ680
78372,1275,,TX275
78373,1275,,TX275
78374,1275,,TX275
78375,1275,,TX275
78376,1023,,ZZ620
78377,1086,,ZZ660
78379,1200,,TX276
78380,1275,,TX275
78381,1170,,ZZ710
78382,1170,,ZZ710
78383,1275,,TX275
78384,1023,,ZZ620
78385,1170,,ZZ710
78387,1275,,TX275
78389,1071,,ZZ650
78390,1275,,TX275
78391,1071,,ZZ650
78393,1086,,ZZ660
78401,1275,,TX275
78402,1275,,TX275
78403,1275,,TX275
78404,1275,,TX275
78405,1275,,TX275
78406,1275,,TX275
78407,1275,,TX275
78408,1275,,TX275
78409,1275,,TX275
78410,1275,,TX275
78411,1275,,TX275
78412,1275,,TX275
78413,1275,,TX275
78414,1275,,TX275
78415,1275,,TX275
78416,1275,,TX275
78417,1275,,TX275
78418,1275,,TX275
78419,1275,,TX275
78426,1275,,TX275
78427,1275,,TX275
78460,1275,,TX275
78463,1275,,TX275
78465,1275,,TX275
78466,1275,,TX275
78467,1275,,TX275
78468,1275,,TX275
78469,1275,,TX275
78472,1275,,TX275
78480,1275,,TX275
78501,1365,,TX281
78502,1365,,TX281
78503,1365,,TX281
78504,1365,,TX281
78505,1365,,TX281
78516,1365,,TX281
78520,1365,,TX281
78521,1365,,TX281
78522,1365,,TX281
78523,1365,,TX281
78526,1365,,TX281
78535,1365,,TX281
78536,1365,,TX281
78537,1365,,TX281
78538,1365,,TX281
78539,1365,,TX281
78540,1365,,TX281
78541,1365,,TX281
78542,1365,,TX281
78543,1365,,TX281
78545,1365,,TX281
78547,1365,,TX281
78548,1365,,TX281
78549,1365,,TX281
78550,1365,,TX281
78551,1365,,TX281
78552,1365,,TX281
78553,1365,,TX281
78557,1365,,TX281
78558,1365,,TX281
78559,1365,,TX281
78560,1365,,TX281
78561,1365,,TX281
78562,1365,,TX281
78563,1365,,TX281
78564,1365,,TX281
78565,1365,,TX281
78566,1365,,TX281
78567,1365,,TX281
78568,1365,,TX281
78569,1365,,TX281
78570,1365,,TX281
78572,1365,,TX281
78573,1365,,TX281
78574,1365,,TX281
78575,1365,,TX281
78576,1365,,TX281
78577,1365,,TX281
78578,1365,,TX281
78579,1365,,TX281
78580,1365,,TX281
78582,1365,,TX281
78583,1365,,TX281
78584,1365,,TX281
78585,1365,,TX281
78586,1365,,TX281
78588,1365,,TX281
78589,1365,,TX281
78590,1365,,TX281
78591,1365,,TX281
78592,1365,,TX281
78593,1365,,TX281
78594,1365,,TX281
78595,1365,,TX281
78596,1365,,TX281
78597,1365,,TX281
78598,1365,,TX281
78599,1365,,TX281
78602,1422,,TX272
78604,1038,,ZZ630
78605,1422,,TX272
78606,1218,,ZZ740
78607,1056,,ZZ640
78608,1422,,TX272
78609,1056,,ZZ640
78610,1422,,TX272
78611,1422,,TX272
78612,1422,,TX272
78613,1422,,TX272
78614,1038,,ZZ630
78615,1422,,TX272
78616,1422,,TX272
78617,1422,,TX272
78618,1314,,ZZ800
78619,1422,,TX272
78620,1422,,TX272
78621,1422,,TX272
78622,1422,,TX272
78623,1398,,TX285
78624,1314,,ZZ800
78626,1422,,TX272
78627,1422,,TX272
78628,1422,,TX272
78629,1038,,ZZ630
78630,1422,,TX272
78631,1314,,ZZ800
78632,1038,,ZZ630
78633,1422,,TX272
78634,1422,,TX272
78635,1218,,ZZ740
78636,1218,,ZZ740
78638,1398,,TX285
78639,1056,,ZZ640
78640,1422,,TX272
78641,1422,,TX272
78642,1422,,TX272
78643,1056,,ZZ640
78644,1422,,TX272
78645,1422,,TX272
78646,1422,,TX272
78648,1422,,TX272
78650,1422,,TX272
78651,1422,,TX272
78652,1422,,TX272
78653,1422,,TX272
78654,1422,,TX272
78655,1422,,TX272
78656,1422,,TX272
78657,1056,,ZZ640
78658,1038,,ZZ630
78659,1422,,TX272
78660,1422,,TX272
78661,1422,,TX272
78662,1422,,TX272
78663,1218,,ZZ740
78664,1422,,TX272
78665,1422,,TX272
78666,1422,,TX272
78667,1422,,TX272
78669,1422,,TX272
78670,1398,,TX285
78671,1314,,ZZ800
78672,1056,,ZZ640
78673,1422,,TX272
78674,1422,,TX272
78675,1314,,ZZ800
78676,1422,,TX272
78677,1038,,ZZ630
78680,1422,,TX272
78681,1422,,TX272
78682,1422,,TX272
78683,1422,,TX272
78691,1422,,TX272
78701,1422,,TX272
78702,1422,,TX272
78703,1422,,TX272
78704,1422,,TX272
78705,1422,,TX272
78708,1422,,TX272
78709,1422,,TX272
78710,1422,,TX272
78711,1422,,TX272
78712,1422,,TX272
78713,1422,,TX272
78714,1422,,TX272
78715,1422,,TX272
78716,1422,,TX272
78717,1422,,TX272
78718,1422,,TX272
78719,1422,,TX272
78720,1422,,TX272
78721,1422,,TX272
78722,1422,,TX272
78723,1422,,TX272
78724,1422,,TX272
78725,1422,,TX272
78726,1422,,TX272
78727,1422,,TX272
78728,1422,,TX272
78729,1422,,TX272
78730,1422,,TX272
78731,1422,,TX272
78732,1422,,TX272
78733,1422,,TX272
78734,1422,,TX272
78735,1422,,TX272
78736,1422,,TX272
78737,1422,,TX272
78738,1422,,TX272
78739,1422,,TX272
78741,1422,,TX272
78742,1422,,TX272
78744,1422,,TX272
78745,1422,,TX272
78746,1422,,TX272
78747,1422,,TX272
78748,1422,,TX272
78749,1422,,TX272
78750,1422,,TX272
78751,1422,,TX272
78752,1422,,TX272
78753,1422,,TX272
78754,1422,,TX272
78755,1422,,TX272
78756,1422,,TX272
78757,1422,,TX272
78758,1422,,TX272
78759,1422,,TX272
78760,1422,,TX272
78761,1422,,TX272
78762,1422,,TX272
78763,1422,,TX272
78764,1422,,TX272
78765,1422,,TX272
78766,1422,,TX272
78767,1422,,TX272
78768,1422,,TX272
78769,1422,,TX272
78772,1422,,TX272
78773,1422,,TX272
78774,1422,,TX272
78778,1422,,TX272
78779,1422,,TX272
78783,1422,,TX272
78799,1422,,TX272
78801,1071,,ZZ650
78802,1071,,ZZ650
78827,990,,ZZ600
78828,1038,,ZZ630
78829,1056,,ZZ640
78830,990,,ZZ600
78832,1050,,TX278
78833,1038,,ZZ630
78834,990,,ZZ600
78836,990,,ZZ600
78837,1050,,TX278
78838,1071,,ZZ650
78839,1056,,ZZ640
78840,1050,,TX278
78841,1050,,TX278
78842,1050,,TX278
78843,1050,,TX278
78847,1050,,TX278
78850,1398,,TX285
78851,1056,,ZZ640
78852,1050,,TX278
78853,1050,,TX278
78860,1050,,TX278
78861,1398,,TX285
78870,1071,,ZZ650
78871,1050,,TX278
78872,1056,,ZZ640
78873,1038,,ZZ630
78877,1050,,TX278
78879,1038,,ZZ630
78880,1038,,ZZ630
78881,1071,,ZZ650
78883,1266,,ZZ770
78884,1071,,ZZ650
78885,1266,,ZZ770
78886,1398,,TX285
78931,1137,,ZZ690
78932,1086,,ZZ660
78933,1137,,ZZ690
78934,1104,,ZZ670
78935,1104,,ZZ670
78938,1086,,ZZ660
78940,1086,,ZZ660
78941,1086,,ZZ660
78942,1056,,ZZ640
78943,1104,,ZZ670
78944,1137,,ZZ690
78945,1086,,ZZ660
78946,1086,,ZZ660
78947,1056,,ZZ640
78948,1056,,ZZ640
78949,1086,,ZZ660
78950,1137,,ZZ690
78951,1104,,ZZ670
78952,1086,,ZZ660
78953,1422,,TX272
78954,1086,,ZZ660
78956,1086,,ZZ660
78957,1422,,TX272
78959,1038,,ZZ630
78960,1086,,ZZ660
78961,1086,,ZZ660
78962,1104,,ZZ670
78963,1086,,ZZ660
79001,1137,,ZZ690
79002,1005,,ZZ610
79003,1038,,ZZ630
79005,1038,,ZZ630
79007,1038,,ZZ630
79008,1038,,ZZ630
79009,1023,,ZZ620
79010,1137,,ZZ690
79011,1038,,ZZ630
79012,990,,TX271
79013,1056,,ZZ640
79014,1104,,ZZ670
79015,990,,TX271
79016,990,,TX271
79018,1023,,ZZ620
79019,1152,,ZZ700
79021,1107,,TX283
79022,1104,,ZZ670
79024,1038,,ZZ630
79025,1038,,ZZ630
79027,1005,,ZZ610
79029,1056,,ZZ640
79031,1023,,ZZ620
79032,1107,,TX283
79033,1023,,ZZ620
79034,1038,,ZZ630
79035,1023,,ZZ620
79036,1038,,ZZ630
79039,1152,,ZZ700
79040,1023,,ZZ620
79041,1107,,TX283
79042,1005,,ZZ610
79043,1005,,ZZ610
